"Date","1981-2010 Median","Interquartile Range (low)","Interquartile Range (high)","Interdecile Range (low)","Interdecile Range (high)","2020","2019","2018","2017","2016","2015","2014","2013","2012 (Record minimum)","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999","1998","1997","1996","1995","1994","1993","1992","1991","1990","1989","1988","1987","1986","1985","1984","1983","1982","1981","1980","1979"
1,13.703,13.355,13.983,13.063,14.146,12.868,12.598,12.323,12.564,12.753,13.004,12.882,12.91,13.12,12.596,13.102,12.995,13.034,13.005,13.031,13.054,13.388,13.475,13.476,13.369,13.325,13.743,13.922,13.643,13.687,14.05,13.97,13.905,13.92,13.486,14.023,14.182,,,13.769,,,14.185,,14.173,14.131
2,13.771,13.414,14.039,13.109,14.201,12.941,12.728,12.396,12.596,12.765,13.044,12.928,12.936,13.233,12.699,13.144,13.054,13.083,13.08,13.085,13.078,13.425,13.542,13.52,13.397,13.373,13.792,13.979,13.694,13.734,14.122,14.015,13.975,13.979,13.565,14.122,14.221,,14.099,,13.776,13.955,,14.277,,,14.694
3,13.817,13.46,14.111,13.161,14.258,13.02,12.819,12.478,12.634,12.771,13.079,12.972,12.953,13.29,12.793,13.174,13.122,13.125,13.129,13.143,13.138,13.45,13.641,13.556,13.417,13.447,13.832,14.066,13.731,13.763,14.184,14.038,14.057,14.016,13.647,14.202,14.273,,,14.01,,,14.239,,14.268,14.198
4,13.861,13.51,14.18,13.206,14.317,13.086,12.914,12.568,12.702,12.776,13.081,13.055,12.976,13.349,12.892,13.198,13.194,13.178,13.165,13.202,13.19,13.504,13.73,13.592,13.451,13.524,13.857,14.121,13.762,13.78,14.227,14.076,14.125,14.054,13.731,14.281,14.321,,14.27,,14.024,14.082,,14.448,,,14.835
5,13.911,13.545,14.227,13.256,14.367,13.132,13.019,12.655,12.782,12.804,13.095,13.119,13.008,13.397,12.993,13.253,13.255,13.228,13.222,13.251,13.262,13.55,13.836,13.624,13.472,13.589,13.879,14.176,13.835,13.808,14.266,14.129,14.189,14.112,13.808,14.322,14.355,,,14.272,,,14.351,,14.382,14.305
6,13.974,13.579,14.28,13.297,14.418,13.151,13.096,12.713,12.821,12.867,13.108,13.146,13.042,13.407,13.047,13.303,13.306,13.251,13.281,13.273,13.295,13.568,13.922,13.635,13.52,13.662,13.923,14.223,13.931,13.822,14.302,14.169,14.226,14.149,13.873,14.34,14.374,,14.412,,14.23,14.2,,14.667,,,14.949
7,14.035,13.623,14.331,13.352,14.463,13.182,13.154,12.743,12.869,12.922,13.119,13.174,13.09,13.418,13.099,13.357,13.366,13.301,13.342,13.291,13.353,13.587,14.001,13.685,13.612,13.706,13.964,14.265,14.009,13.86,14.323,14.223,14.268,14.187,13.902,14.362,14.396,,,14.438,,,14.422,,14.526,14.411
8,14.118,13.692,14.361,13.389,14.508,13.205,13.205,12.764,12.9,12.984,13.143,13.183,13.126,13.451,13.151,13.413,13.43,13.349,13.397,13.296,13.375,13.636,14.05,13.734,13.705,13.759,14.035,14.276,14.105,13.898,14.325,14.279,14.305,14.24,13.93,14.414,14.425,,14.54,,14.359,14.267,,14.838,,,14.94
9,14.195,13.733,14.402,13.435,14.553,13.226,13.288,12.794,12.879,13.056,13.191,13.186,13.175,13.496,13.171,13.483,13.502,13.401,13.434,13.302,13.399,13.677,14.084,13.792,13.809,13.787,14.115,14.313,14.184,13.928,14.329,14.325,14.352,14.309,13.973,14.474,14.482,,,14.55,,,14.525,,14.581,14.508
10,14.236,13.793,14.442,13.479,14.598,13.257,13.335,12.801,12.867,13.158,13.219,13.236,13.243,13.551,13.171,13.536,13.578,13.457,13.405,13.325,13.423,13.722,14.101,13.84,13.908,13.839,14.185,14.363,14.229,13.943,14.321,14.374,14.401,14.368,14.026,14.546,14.557,,14.632,,14.431,14.317,,14.975,,,15.029
11,14.261,13.847,14.475,13.535,14.645,13.286,13.35,12.825,12.898,13.249,13.264,13.303,13.312,13.62,13.18,13.583,13.643,13.541,13.37,13.37,13.468,13.786,14.13,13.888,13.981,13.905,14.229,14.403,14.252,13.958,14.324,14.418,14.461,14.419,14.076,14.596,14.649,,,14.652,,,14.576,,14.666,14.592
12,14.29,13.891,14.51,13.569,14.693,13.32,13.358,12.853,12.903,13.315,13.314,13.358,13.383,13.7,13.189,13.618,13.706,13.595,13.326,13.417,13.481,13.858,14.168,13.909,14.039,13.961,14.277,14.439,14.279,13.947,14.347,14.458,14.51,14.465,14.123,14.64,14.742,,14.717,,14.49,14.353,,15.062,,,15.162
13,14.309,13.934,14.548,13.623,14.74,13.339,13.379,12.907,12.904,13.409,13.369,13.417,13.467,13.768,13.219,13.657,13.76,13.657,13.307,13.443,13.531,13.924,14.201,13.973,14.074,13.977,14.299,14.489,14.298,13.971,14.381,14.513,14.548,14.492,14.195,14.669,14.816,,,14.775,,,14.628,,14.653,14.676
